Date/Time,Value
2023-05-13T20:19:08.000Z,35.5823
2023-05-13T20:19:13.000Z,35.5834
2023-05-13T20:49:08.000Z,35.5827
2023-05-13T20:49:13.000Z,35.5852
2023-05-13T21:19:08.000Z,35.5791
2023-05-13T21:19:13.000Z,35.5833
2023-05-13T21:49:08.000Z,35.5802
2023-05-13T21:49:13.000Z,35.5829
2023-05-13T22:19:08.000Z,35.5791
2023-05-13T22:19:13.000Z,35.5816
2023-05-13T22:49:08.000Z,35.5966
2023-05-13T22:49:13.000Z,35.5821
2023-05-13T23:19:08.000Z,35.5774
2023-05-13T23:19:13.000Z,35.5821
2023-05-13T23:49:08.000Z,35.5764
2023-05-13T23:49:13.000Z,35.5822
2023-05-14T00:19:08.000Z,35.5987
2023-05-14T00:19:13.000Z,35.5843
2023-05-14T00:49:08.000Z,35.5766
2023-05-14T00:49:13.000Z,35.5857
2023-05-14T01:19:08.000Z,35.604
2023-05-14T01:19:13.000Z,35.5884
2023-05-14T01:49:08.000Z,35.6158
2023-05-14T01:49:13.000Z,35.5906
2023-05-14T02:19:08.000Z,35.5898
2023-05-14T02:19:13.000Z,35.5933
2023-05-14T02:49:08.000Z,35.6053
2023-05-14T02:49:13.000Z,35.5941
2023-05-14T03:19:08.000Z,35.5973
2023-05-14T03:19:13.000Z,35.596
2023-05-14T03:49:08.000Z,35.597
2023-05-14T03:49:13.000Z,35.5961
2023-05-14T04:19:08.000Z,35.5995
2023-05-14T04:19:13.000Z,35.5979
2023-05-14T04:49:08.000Z,35.5943
2023-05-14T04:49:13.000Z,35.5984
2023-05-14T05:19:08.000Z,35.6017
2023-05-14T05:19:13.000Z,35.6011
2023-05-14T05:49:08.000Z,35.6131
2023-05-14T05:49:13.000Z,35.602
2023-05-14T06:19:08.000Z,35.6138
2023-05-14T06:19:13.000Z,35.6022
2023-05-14T06:49:08.000Z,35.6114
2023-05-14T06:49:13.000Z,35.6043
2023-05-14T07:19:08.000Z,35.5897
2023-05-14T07:19:13.000Z,35.6037
2023-05-14T07:49:08.000Z,35.5864
2023-05-14T07:49:13.000Z,35.6029
2023-05-14T08:19:08.000Z,35.5949
2023-05-14T08:19:13.000Z,35.6007
2023-05-14T08:49:08.000Z,35.5849
2023-05-14T08:49:13.000Z,35.6013
2023-05-14T09:19:08.000Z,35.6058
2023-05-14T09:19:13.000Z,35.5998
2023-05-14T09:49:08.000Z,35.6096
2023-05-14T09:49:13.000Z,35.6007
2023-05-14T10:19:08.000Z,35.6017
2023-05-14T10:19:13.000Z,35.6005
2023-05-14T10:49:08.000Z,35.6219
2023-05-14T10:49:13.000Z,35.602
2023-05-14T11:19:08.000Z,35.6245
2023-05-14T11:19:13.000Z,35.6005
2023-05-14T11:49:08.000Z,35.6068
2023-05-14T11:49:13.000Z,35.5999
2023-05-14T12:19:08.000Z,35.5977
2023-05-14T12:19:13.000Z,35.6014
2023-05-14T12:49:08.000Z,35.6061
2023-05-14T12:49:13.000Z,35.6012
2023-05-14T13:19:08.000Z,35.6154
2023-05-14T13:19:13.000Z,35.602
2023-05-14T13:49:08.000Z,35.6155
2023-05-14T13:49:13.000Z,35.6022
2023-05-14T14:19:08.000Z,35.6106
2023-05-14T14:19:13.000Z,35.604
2023-05-14T14:49:08.000Z,35.6095
2023-05-14T14:49:13.000Z,35.6038
2023-05-14T15:19:08.000Z,35.611
2023-05-14T15:19:13.000Z,35.6053
2023-05-14T15:49:08.000Z,35.6154
2023-05-14T15:49:13.000Z,35.6086
2023-05-14T16:19:08.000Z,35.6356
2023-05-14T16:19:13.000Z,35.6115
2023-05-14T16:49:08.000Z,35.6044
2023-05-14T16:49:13.000Z,35.612
2023-05-14T17:19:08.000Z,35.6054
2023-05-14T17:19:13.000Z,35.6154
2023-05-14T17:49:08.000Z,35.6401
2023-05-14T17:49:13.000Z,35.618
2023-05-14T18:19:08.000Z,35.6037
2023-05-14T18:19:13.000Z,35.6185
2023-05-14T18:49:08.000Z,35.6201
2023-05-14T18:49:13.000Z,35.6178
2023-05-14T19:19:08.000Z,35.6053
2023-05-14T19:19:13.000Z,35.6175
2023-05-14T19:49:08.000Z,35.6141
2023-05-14T19:49:13.000Z,35.6171
2023-05-14T20:19:08.000Z,35.6058
2023-05-14T20:19:13.000Z,35.6175
2023-05-14T20:49:08.000Z,35.6161
2023-05-14T20:49:13.000Z,35.617
2023-05-14T21:19:08.000Z,35.6136
2023-05-14T21:19:13.000Z,35.6168
2023-05-14T21:49:08.000Z,35.617
2023-05-14T21:49:13.000Z,35.6157
2023-05-14T22:19:08.000Z,35.6163
2023-05-14T22:19:13.000Z,35.6154
2023-05-14T22:49:08.000Z,35.6182
2023-05-14T22:49:13.000Z,35.616
2023-05-14T23:19:08.000Z,35.609
2023-05-14T23:19:13.000Z,35.6155
2023-05-14T23:49:08.000Z,35.6156
2023-05-14T23:49:13.000Z,35.6147
2023-05-15T00:19:08.000Z,35.6078
2023-05-15T00:19:13.000Z,35.6153
2023-05-15T00:49:08.000Z,35.6115
2023-05-15T00:49:13.000Z,35.6151
2023-05-15T01:19:08.000Z,35.5999
2023-05-15T01:19:13.000Z,35.6143
2023-05-15T01:49:08.000Z,35.6152
2023-05-15T01:49:13.000Z,35.6135
2023-05-15T02:19:08.000Z,35.6078
2023-05-15T02:19:13.000Z,35.6142
2023-05-15T02:49:08.000Z,35.6105
2023-05-15T02:49:13.000Z,35.6117
2023-05-15T03:19:08.000Z,35.6161
2023-05-15T03:19:13.000Z,35.6109
2023-05-15T03:49:08.000Z,35.6155
2023-05-15T03:49:13.000Z,35.6106
2023-05-15T04:19:08.000Z,35.6091
2023-05-15T04:19:13.000Z,35.6084
2023-05-15T04:49:08.000Z,35.6401
2023-05-15T04:49:13.000Z,35.6082
2023-05-15T05:19:08.000Z,35.6279
2023-05-15T05:19:13.000Z,35.6061
2023-05-15T05:49:08.000Z,35.5914
2023-05-15T05:49:13.000Z,35.6061
2023-05-15T06:19:08.000Z,35.6101
2023-05-15T06:19:13.000Z,35.6077
2023-05-15T06:49:08.000Z,35.6007
2023-05-15T06:49:13.000Z,35.6086
2023-05-15T07:19:08.000Z,35.6079
2023-05-15T07:19:13.000Z,35.6131
2023-05-15T07:49:08.000Z,35.6077
2023-05-15T07:49:13.000Z,35.6168
2023-05-15T08:19:08.000Z,35.6083
2023-05-15T08:19:13.000Z,35.6169
2023-05-15T08:49:08.000Z,35.6095
2023-05-15T08:49:13.000Z,35.6165
2023-05-15T09:19:08.000Z,35.6079
2023-05-15T09:19:13.000Z,35.6138
2023-05-15T09:49:08.000Z,35.6058
2023-05-15T09:49:13.000Z,35.6125
2023-05-15T10:19:08.000Z,35.6085
2023-05-15T10:19:13.000Z,35.6132
2023-05-15T10:49:08.000Z,35.6084
2023-05-15T10:49:13.000Z,35.615
2023-05-15T11:19:08.000Z,35.6078
2023-05-15T11:19:13.000Z,35.6166
2023-05-15T11:49:08.000Z,35.6073
2023-05-15T11:49:13.000Z,35.6177
2023-05-15T12:19:08.000Z,35.6086
2023-05-15T12:19:13.000Z,35.6196
2023-05-15T12:49:08.000Z,35.6089
2023-05-15T12:49:13.000Z,35.6197
2023-05-15T13:19:08.000Z,35.6071
2023-05-15T13:19:13.000Z,35.6172
2023-05-15T13:49:08.000Z,35.6069
2023-05-15T13:49:13.000Z,35.6044
2023-05-15T14:19:08.000Z,35.6046
2023-05-15T14:19:13.000Z,35.6276
2023-05-15T14:49:08.000Z,35.6024
2023-05-15T14:49:13.000Z,35.6116
2023-05-15T15:19:08.000Z,35.6135
2023-05-15T15:19:13.000Z,35.6114
2023-05-15T15:49:08.000Z,35.6036
2023-05-15T15:49:13.000Z,35.6135
2023-05-15T16:19:08.000Z,35.6158
2023-05-15T16:19:13.000Z,35.6137
2023-05-15T16:49:08.000Z,35.6194
2023-05-15T16:49:13.000Z,35.6181
2023-05-15T17:19:08.000Z,35.6016
2023-05-15T17:19:13.000Z,35.62
2023-05-15T17:49:08.000Z,35.6111
2023-05-15T17:49:13.000Z,35.6192
2023-05-15T18:19:08.000Z,35.6142
2023-05-15T18:19:13.000Z,35.6219
2023-05-15T18:49:08.000Z,35.6109
2023-05-15T18:49:13.000Z,35.6269
2023-05-15T19:19:08.000Z,35.6073
2023-05-15T19:19:13.000Z,35.6293
2023-05-15T19:49:08.000Z,35.6114
2023-05-15T19:49:13.000Z,35.6299
2023-05-15T20:19:08.000Z,35.6145
2023-05-15T20:19:13.000Z,35.6283
2023-05-15T20:49:08.000Z,35.6072
2023-05-15T20:49:13.000Z,35.631
2023-05-15T21:19:08.000Z,35.6103
2023-05-15T21:19:13.000Z,35.6301
2023-05-15T21:49:08.000Z,35.5979
2023-05-15T21:49:13.000Z,35.6315
2023-05-15T22:19:08.000Z,35.5799
2023-05-15T22:19:13.000Z,35.633
2023-05-15T22:49:08.000Z,35.579
2023-05-15T22:49:13.000Z,35.6303
2023-05-15T23:19:08.000Z,35.5686
2023-05-15T23:19:13.000Z,35.6031
2023-05-15T23:49:08.000Z,35.5712
2023-05-15T23:49:13.000Z,35.5818
2023-05-16T00:19:08.000Z,35.566
2023-05-16T00:19:13.000Z,35.5847
2023-05-16T00:49:08.000Z,35.5701
2023-05-16T00:49:13.000Z,35.5844
2023-05-16T01:19:08.000Z,35.5693
2023-05-16T01:19:13.000Z,35.5832
2023-05-16T01:49:08.000Z,35.5633
2023-05-16T01:49:13.000Z,35.5748
2023-05-16T02:19:08.000Z,35.5592
2023-05-16T02:19:13.000Z,35.5696
2023-05-16T02:49:08.000Z,35.5501
2023-05-16T02:49:13.000Z,35.566
2023-05-16T03:19:08.000Z,35.5508
2023-05-16T03:19:13.000Z,35.5611
2023-05-16T03:49:08.000Z,35.5488
2023-05-16T03:49:13.000Z,35.5652
2023-05-16T04:19:08.000Z,35.5458
2023-05-16T04:19:13.000Z,35.5687
2023-05-16T04:49:08.000Z,35.545
2023-05-16T04:49:13.000Z,35.5721
2023-05-16T05:19:08.000Z,35.543
2023-05-16T05:19:13.000Z,35.5739
2023-05-16T05:49:08.000Z,35.5515
2023-05-16T05:49:13.000Z,35.5747
2023-05-16T06:19:08.000Z,35.5543
2023-05-16T06:19:13.000Z,35.58
2023-05-16T06:49:08.000Z,35.5546
2023-05-16T06:49:13.000Z,35.583
2023-05-16T07:19:08.000Z,35.549
2023-05-16T07:19:13.000Z,35.5839
2023-05-16T07:49:08.000Z,35.5489
2023-05-16T07:49:13.000Z,35.586
2023-05-16T08:19:08.000Z,35.5511
2023-05-16T08:19:13.000Z,35.5868
2023-05-16T08:49:08.000Z,35.5659
2023-05-16T08:49:13.000Z,35.5867
2023-05-16T09:19:08.000Z,35.548
2023-05-16T09:19:13.000Z,35.586
2023-05-16T09:49:08.000Z,35.5394
2023-05-16T09:49:13.000Z,35.5736
2023-05-16T10:19:08.000Z,35.5243
2023-05-16T10:19:13.000Z,35.57
2023-05-16T10:49:08.000Z,35.5286
2023-05-16T10:49:13.000Z,35.5518
2023-05-16T11:19:08.000Z,35.5319
2023-05-16T11:19:13.000Z,35.5429
2023-05-16T11:49:08.000Z,35.5338
2023-05-16T11:49:13.000Z,35.5441
2023-05-16T12:19:08.000Z,35.5296
2023-05-16T12:19:13.000Z,35.545
2023-05-16T12:49:08.000Z,35.5391
2023-05-16T12:49:13.000Z,35.5437
2023-05-16T13:19:08.000Z,35.537
2023-05-16T13:19:13.000Z,35.5467
2023-05-16T13:49:08.000Z,35.5351
2023-05-16T13:49:13.000Z,35.5471
2023-05-16T14:19:08.000Z,35.5307
2023-05-16T14:19:13.000Z,35.548
2023-05-16T14:49:08.000Z,35.5317
2023-05-16T14:49:13.000Z,35.5478
2023-05-16T15:19:08.000Z,35.5232
2023-05-16T15:19:13.000Z,35.5509
2023-05-16T15:49:08.000Z,35.523
2023-05-16T15:49:13.000Z,35.551
2023-05-16T16:19:08.000Z,35.5275
2023-05-16T16:19:13.000Z,35.5535
2023-05-16T16:49:08.000Z,35.5191
2023-05-16T16:49:13.000Z,35.5552
2023-05-16T17:19:08.000Z,35.5199
2023-05-16T17:19:13.000Z,35.5557
2023-05-16T17:49:08.000Z,35.5206
2023-05-16T17:49:13.000Z,35.556
2023-05-16T18:19:08.000Z,35.5227
2023-05-16T18:19:13.000Z,35.5553
2023-05-16T18:49:08.000Z,35.5206
2023-05-16T18:49:13.000Z,35.5549
2023-05-16T19:19:08.000Z,35.5303
2023-05-16T19:19:13.000Z,35.5555
2023-05-16T19:49:08.000Z,35.5356
2023-05-16T20:19:08.000Z,35.5358
2023-05-16T20:19:13.000Z,35.5542
2023-05-16T20:49:08.000Z,35.5391
2023-05-16T20:49:13.000Z,35.5541
2023-05-16T21:19:08.000Z,35.5381
2023-05-16T21:19:13.000Z,35.5547
2023-05-16T21:49:08.000Z,35.5579
2023-05-16T21:49:13.000Z,35.5536
2023-05-16T22:19:08.000Z,35.5573
2023-05-16T22:19:13.000Z,35.5538
2023-05-16T22:49:08.000Z,35.5532
2023-05-16T22:49:13.000Z,35.5535
2023-05-16T23:19:08.000Z,35.5503
2023-05-16T23:19:13.000Z,35.5533
2023-05-16T23:49:08.000Z,35.5558
2023-05-16T23:49:13.000Z,35.5528
2023-05-17T00:19:08.000Z,35.5404
2023-05-17T00:19:13.000Z,35.5529
2023-05-17T00:49:08.000Z,35.5417
2023-05-17T00:49:13.000Z,35.5532
2023-05-17T01:19:08.000Z,35.5466
2023-05-17T01:19:13.000Z,35.5514
2023-05-17T01:49:08.000Z,35.5565
2023-05-17T01:49:13.000Z,35.5617
2023-05-17T02:19:08.000Z,35.6281
2023-05-17T02:19:13.000Z,35.5706
2023-05-17T02:49:08.000Z,35.6497
2023-05-17T02:49:13.000Z,35.5858
2023-05-17T03:19:08.000Z,35.6577
2023-05-17T03:19:13.000Z,35.5991
2023-05-17T03:49:08.000Z,35.6648
2023-05-17T03:49:13.000Z,35.5986
2023-05-17T04:19:08.000Z,35.6595
2023-05-17T04:19:13.000Z,35.5997
2023-05-17T04:49:08.000Z,35.6648
2023-05-17T04:49:13.000Z,35.602
2023-05-17T05:19:08.000Z,35.6632
2023-05-17T05:19:13.000Z,35.6017
2023-05-17T05:49:08.000Z,35.6535
2023-05-17T05:49:13.000Z,35.6131
2023-05-17T06:19:08.000Z,35.6557
2023-05-17T06:19:13.000Z,35.6173
2023-05-17T06:49:08.000Z,35.659
2023-05-17T06:49:13.000Z,35.6298
2023-05-17T07:19:08.000Z,35.6554
2023-05-17T07:19:13.000Z,35.6314
2023-05-17T07:49:08.000Z,35.659
2023-05-17T07:49:13.000Z,35.638
2023-05-17T08:19:08.000Z,35.6535
2023-05-17T08:19:13.000Z,35.6374
2023-05-17T08:49:08.000Z,35.646
2023-05-17T08:49:13.000Z,35.6502
2023-05-17T09:19:08.000Z,35.6664
2023-05-17T09:19:13.000Z,35.6649
2023-05-17T09:49:08.000Z,35.6456
2023-05-17T09:49:13.000Z,35.6728
2023-05-17T10:19:08.000Z,35.6601
2023-05-17T10:19:13.000Z,35.6744
2023-05-17T10:49:08.000Z,35.6482
2023-05-17T10:49:13.000Z,35.6756
2023-05-17T11:19:08.000Z,35.6285
2023-05-17T11:19:13.000Z,35.6756
2023-05-17T11:49:08.000Z,35.6095
2023-05-17T11:49:13.000Z,35.6765
2023-05-17T12:19:08.000Z,35.638
2023-05-17T12:19:13.000Z,35.6768
2023-05-17T12:49:08.000Z,35.631
2023-05-17T12:49:13.000Z,35.6765
2023-05-17T13:19:08.000Z,35.629
2023-05-17T13:19:13.000Z,35.6723
2023-05-17T13:49:08.000Z,35.6363
2023-05-17T13:49:13.000Z,35.6706
2023-05-17T14:19:08.000Z,35.6294
2023-05-17T14:19:13.000Z,35.6694
2023-05-17T14:49:08.000Z,35.6282
2023-05-17T14:49:13.000Z,35.6698
2023-05-17T15:19:08.000Z,35.6322
2023-05-17T15:19:13.000Z,35.6682
2023-05-17T15:49:08.000Z,35.6272
2023-05-17T15:49:13.000Z,35.6699
2023-05-17T16:19:08.000Z,35.6433
2023-05-17T16:19:13.000Z,35.6687
2023-05-17T16:49:08.000Z,35.6403
2023-05-17T16:49:13.000Z,35.6693
2023-05-17T17:19:08.000Z,35.6304
2023-05-17T17:19:13.000Z,35.6659
2023-05-17T17:49:08.000Z,35.6296
2023-05-17T17:49:13.000Z,35.6642
2023-05-17T18:19:08.000Z,35.6287
2023-05-17T18:19:13.000Z,35.66
2023-05-17T18:49:08.000Z,35.6095
2023-05-17T18:49:13.000Z,35.6582
2023-05-17T19:19:08.000Z,35.6381
2023-05-17T19:19:13.000Z,35.6573
2023-05-17T19:49:08.000Z,35.6441
2023-05-17T19:49:13.000Z,35.6588
2023-05-17T20:19:08.000Z,35.6356
2023-05-17T20:19:13.000Z,35.6604
2023-05-17T20:49:08.000Z,35.6326
2023-05-17T20:49:13.000Z,35.6599
2023-05-17T21:19:08.000Z,35.6241
2023-05-17T21:19:13.000Z,35.6597
2023-05-17T21:49:08.000Z,35.6402
2023-05-17T21:49:13.000Z,35.6598
2023-05-17T22:19:08.000Z,35.6467
2023-05-17T22:19:13.000Z,35.6606
2023-05-17T22:49:08.000Z,35.6369
2023-05-17T22:49:13.000Z,35.6626
2023-05-17T23:19:08.000Z,35.6477
2023-05-17T23:19:13.000Z,35.6598
2023-05-17T23:49:08.000Z,35.6486
2023-05-17T23:49:13.000Z,35.6609
2023-05-18T00:19:08.000Z,35.6541
2023-05-18T00:19:13.000Z,35.6605
2023-05-18T00:49:08.000Z,35.6527
2023-05-18T00:49:13.000Z,35.66
2023-05-18T01:19:08.000Z,35.6635
2023-05-18T01:19:13.000Z,35.66
2023-05-18T01:49:08.000Z,35.662
2023-05-18T01:49:13.000Z,35.6601
2023-05-18T02:19:08.000Z,35.6564
2023-05-18T02:19:13.000Z,35.6596
2023-05-18T02:49:08.000Z,35.6568
2023-05-18T02:49:13.000Z,35.6594
2023-05-18T03:19:08.000Z,35.6659
2023-05-18T03:19:13.000Z,35.6596
2023-05-18T03:49:08.000Z,35.6565
2023-05-18T03:49:13.000Z,35.6598
2023-05-18T04:19:08.000Z,35.6568
2023-05-18T04:19:13.000Z,35.6587
2023-05-18T04:49:08.000Z,35.6561
2023-05-18T04:49:13.000Z,35.6539
2023-05-18T05:19:08.000Z,35.6541
2023-05-18T05:19:13.000Z,35.6526
2023-05-18T05:49:08.000Z,35.654
2023-05-18T05:49:13.000Z,35.6546
2023-05-18T06:19:08.000Z,35.6591
2023-05-18T06:19:13.000Z,35.6553
2023-05-18T06:49:08.000Z,35.6596
2023-05-18T06:49:13.000Z,35.6574
2023-05-18T07:19:08.000Z,35.6516
2023-05-18T07:19:13.000Z,35.6582
2023-05-18T07:49:08.000Z,35.6512
2023-05-18T07:49:13.000Z,35.6595
2023-05-18T08:19:08.000Z,35.6525
2023-05-18T08:19:13.000Z,35.6613
2023-05-18T08:49:08.000Z,35.6545
2023-05-18T08:49:13.000Z,35.6604
2023-05-18T09:19:08.000Z,35.6556
2023-05-18T09:19:13.000Z,35.6629
2023-05-18T09:49:08.000Z,35.645
2023-05-18T09:49:13.000Z,35.6636
2023-05-18T10:19:08.000Z,35.6511
2023-05-18T10:19:13.000Z,35.6626
2023-05-18T10:49:08.000Z,35.6519
2023-05-18T10:49:13.000Z,35.6638
2023-05-18T11:19:08.000Z,35.6616
2023-05-18T11:19:13.000Z,35.6638
2023-05-18T11:49:08.000Z,35.6484
2023-05-18T11:49:13.000Z,35.6644
2023-05-18T12:19:08.000Z,35.6481
2023-05-18T12:19:13.000Z,35.6639
2023-05-18T12:49:08.000Z,35.6447
2023-05-18T12:49:13.000Z,35.6661
2023-05-18T13:19:08.000Z,35.6618
2023-05-18T13:19:13.000Z,35.6648
2023-05-18T13:49:08.000Z,35.6472
2023-05-18T13:49:13.000Z,35.6678
2023-05-18T14:19:08.000Z,35.6346
2023-05-18T14:19:13.000Z,35.6681
2023-05-18T14:49:08.000Z,35.6441
2023-05-18T14:49:13.000Z,35.6683
2023-05-18T15:19:08.000Z,35.6467
2023-05-18T15:19:13.000Z,35.6677
2023-05-18T15:49:08.000Z,35.6347
2023-05-18T15:49:13.000Z,35.6685
2023-05-18T16:19:08.000Z,35.6607
2023-05-18T16:19:13.000Z,35.6688
2023-05-18T16:49:08.000Z,35.6477
2023-05-18T16:49:13.000Z,35.6694
2023-05-18T17:19:08.000Z,35.6486
2023-05-18T17:19:13.000Z,35.6712
2023-05-18T17:49:08.000Z,35.6503
2023-05-18T17:49:13.000Z,35.67
2023-05-18T18:19:08.000Z,35.6594
2023-05-18T18:19:13.000Z,35.6704
2023-05-18T18:49:08.000Z,35.6531
2023-05-18T18:49:13.000Z,35.6711
2023-05-18T19:19:08.000Z,35.6546
2023-05-18T19:19:13.000Z,35.6722
2023-05-18T19:49:08.000Z,35.653
2023-05-18T19:49:13.000Z,35.6729
2023-05-18T20:19:08.000Z,35.6573
2023-05-18T20:19:13.000Z,35.6748
2023-05-18T20:49:08.000Z,35.6597
2023-05-18T20:49:13.000Z,35.6754
2023-05-18T21:19:08.000Z,35.6582
2023-05-18T21:19:13.000Z,35.674
2023-05-18T21:49:08.000Z,35.6547
2023-05-18T21:49:13.000Z,35.6757
2023-05-18T22:19:08.000Z,35.668
2023-05-18T22:19:13.000Z,35.6748
2023-05-18T22:49:08.000Z,35.6328
2023-05-18T22:49:13.000Z,35.6749
2023-05-18T23:19:08.000Z,35.6614
2023-05-18T23:19:13.000Z,35.675
2023-05-18T23:49:08.000Z,35.6681
2023-05-18T23:49:13.000Z,35.6748
2023-05-19T00:19:08.000Z,35.6669
2023-05-19T00:19:13.000Z,35.6742
2023-05-19T00:49:08.000Z,35.6369
2023-05-19T00:49:13.000Z,35.6742
2023-05-19T01:19:08.000Z,35.6773
2023-05-19T01:19:13.000Z,35.673
2023-05-19T01:49:08.000Z,35.6585
2023-05-19T01:49:13.000Z,35.6726
2023-05-19T02:19:08.000Z,35.6804
2023-05-19T02:19:13.000Z,35.6721
2023-05-19T02:49:08.000Z,35.6616
2023-05-19T02:49:13.000Z,35.6728
2023-05-19T03:19:08.000Z,35.666
2023-05-19T03:19:13.000Z,35.6729
2023-05-19T03:49:08.000Z,35.6654
2023-05-19T03:49:13.000Z,35.6738
2023-05-19T04:19:08.000Z,35.6735
2023-05-19T04:19:13.000Z,35.6748
2023-05-19T04:49:08.000Z,35.6736
2023-05-19T04:49:13.000Z,35.6746
2023-05-19T05:19:08.000Z,35.669
2023-05-19T05:19:13.000Z,35.6744
2023-05-19T05:49:08.000Z,35.6672
2023-05-19T05:49:13.000Z,35.6744
2023-05-19T06:19:08.000Z,35.6642
2023-05-19T06:19:13.000Z,35.6753
2023-05-19T06:49:08.000Z,35.6669
2023-05-19T06:49:13.000Z,35.6762
2023-05-19T07:19:08.000Z,35.6664
2023-05-19T07:19:13.000Z,35.6775
2023-05-19T07:49:08.000Z,35.6637
2023-05-19T07:49:13.000Z,35.6771
2023-05-19T08:19:08.000Z,35.6659
2023-05-19T08:19:13.000Z,35.6771
2023-05-19T08:49:08.000Z,35.6733
2023-05-19T08:49:13.000Z,35.6772
2023-05-19T09:19:08.000Z,35.6628
